Unnamed: 0.1,Unnamed: 0,fire_name,fire_size,fire_size_class,stat_cause_descr,latitude,longitude,state,disc_clean_date,cont_clean_date,discovery_month,disc_date_final,cont_date_final,putout_time,disc_date_pre,disc_pre_year,disc_pre_month,wstation_usaf,dstation_m,wstation_wban,wstation_byear,wstation_eyear,Vegetation,fire_mag,weather_file,Temp_pre_30,Temp_pre_15,Temp_pre_7,Temp_cont,Wind_pre_30,Wind_pre_15,Wind_pre_7,Wind_cont,Hum_pre_30,Hum_pre_15,Hum_pre_7,Hum_cont,Prec_pre_30,Prec_pre_15,Prec_pre_7,Prec_cont,remoteness
516,516,,1.0,B,Arson,31.121967,-88.23605400000001,AL,1/14/2006,1/14/2006,Jan,1/14/2006 12:09,1/14/2006 12:40,0 days 00:00:00.000000000,12/15/2005,2005,Dec,722230,48122.37612,13894,1990,2020,12,0.1,722230-13894-2005.gz,10.5083779,14.87808219,0.0,0.0,3.295365419,1.828767123,0.0,0.0,70.41546763,80.67123288,0.0,0.0,73.9,0.0,0.0,0.0,0.1927563811334907
517,517,,1.0,B,Debris Burning,35.44,-79.55666,NC,3/10/2009,,Mar,,,,2/8/2009,2009,Feb,723143,27869.23215,99999,1973,2010,15,0.1,723143-03720-2009.gz,8.433813284,7.526951672999999,10.16334661,12.5662768,3.248444032,3.230947955,3.589641434,2.849951267,56.76399254,58.5664794,53.21912351,65.7992126,0.0,0.0,0.0,0.0,0.1120485861813116
518,518,,12.0,C,Arson,30.91875,-93.61875,TX,10/24/1999,,Oct,,,,9/24/1999,1999,Sep,722820,66459.19601,99999,1984,2020,12,1.0,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2424521632039298
519,519,,2.0,B,Debris Burning,38.73519239,-81.56167083,WV,3/19/2010,,Mar,,,,2/17/2010,2010,Feb,724140,39616.89275,13866,2000,2020,0,0.1,724140-13866-2010.gz,3.856309835,7.689051095,9.234628975,13.94552381,2.197009675,1.463011152,1.7925,2.2839423080000003,74.1561939,69.73603083,78.01532567,57.28042843,113.0,89.0,85.2,173.9,0.127961899018
520,520,,18.0,C,Arson,33.23,-90.1247,MS,3/24/2007,,Mar,,,,2/22/2007,2007,Feb,747580,29710.21805,13978,2006,2020,16,1.0,747580-13978-2007.gz,15.27898089,17.62041885,17.44848485,16.5964497,3.572272144,3.147643979,3.4212121210000004,3.24035503,57.42746114,60.10817942,54.24242424,65.6502994,24.7,0.0,0.0,66.7,0.2085015278954851
521,521,,2.0,B,Missing/Undefined,18.054182,-66.965096,PR,3/11/2003,,Mar,,,,2/9/2003,2003,Feb,785140,52090.9505,11603,1945,2018,12,0.1,785140-99999-2003.gz,25.66371681,25.94594595,25.91666667,25.6119403,5.81981982,5.711111111,5.667391304,4.91119403,85.42342342,84.52777778,84.06521739,81.97014925,0.0,0.0,0.0,0.0,0.0197589166073979
522,522,,1.5,B,Lightning,29.83667,-85.20165997,FL,6/10/2007,,Jun,,,,5/11/2007,2007,May,722200,19950.4801,99999,2002,2020,12,0.1,722200-12832-2007.gz,24.42647059,24.92459016,25.91347518,27.01954733,4.139918534,4.344808743,4.654255319,3.0193814430000003,68.7586558,72.60837887,77.35815603,71.62264151,9.8,0.6,0.6,135.4,0.1662780375864041
523,523,,3.0,B,Debris Burning,30.68542,-95.52708,TX,2/11/1996,,Feb,,,,1/12/1996,1996,Jan,722444,37992.24877,53902,1973,2010,12,0.1,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.260438072139209
524,524,,1.0,B,Debris Burning,33.009374,-85.826621,AL,3/17/2006,3/17/2006,Mar,3/17/2006 19:20,3/17/2006 20:30,0 days 00:00:00.000000000,2/15/2006,2006,Feb,720265,16649.32165,99999,2005,2019,16,0.1,720265-63833-2006.gz,12.28065268,14.52434457,16.75151515,0.0,2.1882517480000003,2.493164794,2.502626263,0.0,64.33116883,61.98909812,65.64537445,0.0,0.0,0.0,0.0,0.0,0.1695374959149311
525,525,DOOLEN'S RIDGE,29.0,C,Arson,35.0192,-96.6255,OK,3/27/2013,3/28/2013,Mar,3/27/2013 12:23,3/28/2013 12:00,1 days 00:00:00.000000000,2/25/2013,2013,Feb,722044,24611.78338,99999,2006,2020,15,1.0,722044-53930-2013.gz,6.8777985070000005,7.828971963,4.163021869,8.450704225,4.228311567,3.86411215,4.177534791,5.895774648,63.62540021,62.51434644,65.68058968,47.61971831,0.0,0.0,0.0,0.0,0.2677170736744372
526,526,,35.0,C,Debris Burning,30.65509,-87.65701,AL,12/14/1995,,Dec,12/14/1995 12:00,,,11/14/1995,1995,Nov,722235,39529.50903,13838,1945,2020,12,1.0,722235-13838-1995.gz,12.75734694,11.94100418,9.160550459,8.694078947000001,3.793223819,4.02605042,5.016666667,4.036184211,69.88888889,72.3826087,67.73148148,69.8700361,0.0,0.0,0.0,0.0,0.1878453136174336
527,527,,7.0,B,Children,30.12,-81.79,FL,4/11/2000,,Apr,,,,3/12/2000,2000,Mar,722068,35330.152539999995,99999,1973,2020,12,0.1,722068-99999-2000.gz,17.96886675,18.3101737,15.70056497,19.78589421,3.973611111,4.13071066,3.977647059,3.151958225,71.85220994,68.78089888,63.15757576,72.02269289,46.5,30.0,5.1,39.9,0.1355354834944517
528,528,109,5.0,B,Debris Burning,38.79,-95.83,KS,4/8/2015,4/8/2015,Apr,4/8/2015 19:07,4/8/2015 20:03,0 days 00:00:00.000000000,3/9/2015,2015,Mar,724565,22869.87888,13920,2006,2020,0,0.1,724565-13920-2015.gz,10.92540894,11.49532909,14.65302326,0.0,4.169162996,5.010300429,5.603271027999999,0.0,62.8314978,65.00643777,63.60747664,0.0,27.1,18.0,9.9,0.0,0.2581467864755162
529,529,NWR-20120305-001,4.0,B,Miscellaneous,33.264126,-87.72513000000001,AL,3/5/2012,3/5/2012,Mar,,,0 days 00:00:00.000000000,2/4/2012,2012,Feb,722286,11699.28529,93806,1942,2020,16,0.1,722286-93806-2012.gz,12.45383807,14.87530364,17.06215139,0.0,2.836487907,3.321052632,3.265737052,0.0,68.41430074,68.32591093,71.88446215,0.0,130.7,77.8,51.6,0.0,0.1865606691869878
530,530,,6.5,B,Debris Burning,32.7031,-86.1369,AL,1/14/1999,,Jan,,,,12/15/1998,1998,Dec,722265,40752.625960000005,13821,1948,2020,12,0.1,722265-13821-1998.gz,10.62659847,7.575757576,0.0,0.0,3.383887468,3.706060606,0.0,0.0,77.28690808,61.625,0.0,0.0,21.6,0.0,0.0,0.0,0.1725536584859799
531,531,BROKEN AXLE FIRE,42.0,C,Missing/Undefined,34.98655,-77.31756667,NC,6/10/2011,6/10/2011,Jun,6/10/2011 14:00,6/10/2011 18:41,0 days 00:00:00.000000000,5/11/2011,2011,May,723069,32233.59582,99999,1973,2020,16,1.0,723069-93753-2011.gz,23.45011601,25.4109462,25.29821074,0.0,2.778077102,2.74302974,2.790219561,0.0,69.38316244,67.95341278,65.62826087,0.0,8.7,1.3,0.3,0.0,0.0926948831327971
532,532,,38.0,C,Arson,32.369469,-85.858073,AL,4/16/2006,4/16/2006,Apr,4/16/2006 13:14,4/16/2006 16:40,0 days 00:00:00.000000000,3/17/2006,2006,Mar,722265,46317.18357,13821,1948,2020,12,1.0,722265-13821-2006.gz,18.75098814,22.168000000000003,21.89814815,0.0,3.069762846,2.7208,2.222222222,0.0,54.29856851,53.9623431,50.79439252,0.0,110.8,4.4,0.8,0.0,0.1702720828118633
533,533,BELMONT                  ,20.0,C,Debris Burning,36.75,-119.52,CA,9/9/2008,,Sep,,,,8/10/2008,2008,Aug,723897,26868.14421,99999,2006,2020,0,1.0,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4910875677754505
534,534,I-5 MP 58,2.1,B,Equipment Use,42.4625,-123.31694,OR,8/11/2008,8/16/2008,Aug,,,5 days 00:00:00.000000000,7/12/2008,2008,Jul,725970,37721.62627,24225,1977,2020,9,0.1,725970-24225-2008.gz,23.48304392,23.26517312,24.14510638,26.09625,1.946161826,2.019214876,1.887931034,1.248717949,41.70124481,43.43595041,41.59482759,41.12179487,1.6,1.6,1.6,0.0,0.527422829780291
535,535,BENNY'S BEST,3.0,B,Arson,35.835,-82.605,NC,2/26/1998,,Feb,,,,1/27/1998,1998,Jan,723350,73931.91847,13877,1946,2020,15,0.1,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1388208230451264
536,536,,0.88,B,Miscellaneous,41.49352744,-74.01831461,NY,3/30/2008,3/30/2008,Mar,3/30/2008 20:04,3/30/2008 20:04,0 days 00:00:00.000000000,2/29/2008,2008,Feb,725038,6858.533725,99999,1973,2010,15,0.1,725038-14714-2008.gz,2.656848306,3.457227139,3.1375,0.0,4.355325444,4.51120944,3.708125,0.0,62.09270517,57.06268657,53.3125,0.0,0.0,0.0,0.0,0.0,0.0607603447325877
537,537,,5.0,B,Debris Burning,32.4592,-87.7714,AL,9/18/2000,,Sep,,,,8/19/2000,2000,Aug,A51255,17175.692580000003,445,1996,2005,12,0.1,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1875434762866183
538,538,RL007,1.0,B,Arson,47.8686,-95.0864,MN,3/22/2003,3/22/2003,Mar,3/22/2003 14:45,3/22/2003 15:30,0 days 00:00:00.000000000,2/20/2003,2003,Feb,727550,42570.03601,14958,1948,2020,15,0.1,727550-99999-2003.gz,-10.63913914,-5.861195542000001,4.470167064,0.0,3.675975976,3.916717325,3.684725537,0.0,59.66740331,65.93277311,76.22716049,0.0,0.5,0.5,0.5,0.0,0.2481583090307548
539,539,121675-05161-03152015-1400,300.0,E,Miscellaneous,38.7425,-93.93444444,MO,3/15/2015,3/15/2015,Mar,3/15/2015 14:00,3/15/2015 21:57,0 days 00:00:00.000000000,2/13/2015,2015,Feb,720402,12318.32295,99999,2008,2018,0,10.0,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2404627143482136
540,540,,1.0,B,Lightning,27.4792,-80.7525,FL,4/24/2001,,Apr,,,,3/25/2001,2001,Mar,747930,37955.36349,12843,1973,2020,12,0.1,747930-99999-2001.gz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1285537864511468
541,541,,78.0,C,Railroad,28.84,-81.11,FL,6/29/1998,,Jun,,,,5/30/1998,1998,May,747870,38493.63507,12834,1942,2005,12,1.0,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1305462829347499
542,542,JOHN VANN,3.0,B,Arson,35.7242,-94.5592,OK,11/27/2012,11/27/2012,Nov,11/27/2012 15:00,11/27/2012 19:00,0 days 00:00:00.000000000,10/28/2012,2012,Oct,722133,38686.32969,99999,2006,2020,15,0.1,722133-53946-2012.gz,10.85252809,8.755388941,10.45546559,0.0,2.055383895,1.932239925,2.173481781,0.0,59.37794486,58.926,57.35421166,0.0,0.0,0.0,0.0,0.0,0.2479328220372507
543,543,EGGERS,1.19,B,Lightning,44.345,-115.7677778,ID,7/16/2013,7/23/2013,Jul,7/16/2013 16:20,7/23/2013 8:04,7 days 00:00:00.000000000,6/16/2013,2013,Jun,725788,66015.72195,94182,2006,2020,15,0.1,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.44979009101735
544,544,,5.0,B,Arson,36.50423471,-93.73689153,MO,3/23/1995,,Mar,3/23/1995 15:00,,,2/21/1995,1995,Feb,723449,36284.23101,53954,1946,2010,0,0.1,723449-99999-1995.gz,9.22113943,12.9403125,17.0809816,13.42309985,4.034332834,4.2103125,3.67791411,4.124292101,61.25337331,56.015625,49.4601227,60.38748137,0.0,0.0,0.0,0.0,0.2398159495709466
545,545,FY2015-BALDWIN-004,1.0,B,Debris Burning,33.03691667,-83.31219444,GA,10/26/2014,10/26/2014,Oct,10/26/2014 21:27,10/26/2014 23:30,0 days 00:00:00.000000000,9/26/2014,2014,Sep,720348,14587.27679,63886,2006,2020,16,0.1,720348-63886-2014.gz,18.69928532,17.71111111,14.67857143,0.0,0.483672347,0.541203704,0.394642857,0.0,71.56412478,71.80200861,67.88599349,0.0,0.0,0.0,0.0,0.0,0.1469335683955166
546,546,,1.0,B,Miscellaneous,46.350745,-94.185656,MN,5/12/1996,,May,,,,4/12/1996,1996,Apr,726555,7352.094172,94938,1973,2020,9,0.1,726555-99999-1996.gz,4.6618990380000005,6.379123711,6.895073892,13.60340219,2.7387951810000004,2.177002584,2.413793103,2.9735115430000003,64.63954944,56.43279570000001,70.2606383,64.81971466,14.3,2.3,0.3,45.5,0.2400577817280933
547,547,VOLT CIRCLE,3.0,B,Equipment Use,35.74901666,-81.03288333,NC,3/6/2010,3/6/2010,Mar,3/6/2010 16:50,3/6/2010 17:49,0 days 00:00:00.000000000,2/4/2010,2010,Feb,723055,7756.856915,99999,2005,2020,15,0.1,723055-63816-2010.gz,2.149489322,3.809554731,2.959760956,0.0,2.412598791,2.449907063,2.915568862,0.0,61.35783563,58.47586207,56.34773663,0.0,14.2,4.8,2.0,0.0,0.124901880720901
548,548,,34.0,C,Lightning,34.2471,-93.54496,AR,7/31/2011,7/31/2011,Jul,7/31/2011 16:20,7/31/2011 20:45,0 days 00:00:00.000000000,7/1/2011,2011,Jul,999999,33406.21714,53921,2009,2014,16,1.0,999999-94060-2011.gz,21.06694837,21.48626679,19.79484127,0.0,2.760972222,2.623611111,2.385119048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2394096762176343
549,549,OLD 70,2.0,B,Debris Burning,34.825,-76.87333333,NC,4/5/2000,4/5/2000,Apr,4/5/2000 16:42,4/5/2000 19:00,0 days 00:00:00.000000000,3/6/2000,2000,Mar,723050,6460.388207,99999,1996,2006,16,0.1,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0889217592973792
550,550,,50.0,C,Debris Burning,30.690890000000003,-98.25466,TX,1/29/2008,,Jan,,,,12/30/2007,2007,Dec,722542,5108.795859000001,99999,1999,2020,12,1.0,722542-03999-2007.gz,8.29787234,0.0,0.0,0.0,1.912765957,0.0,0.0,0.0,48.93617021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2861046847826181
551,551,,3.21,B,Arson,31.81618022,-81.23983704,GA,3/30/2007,,Mar,,,,2/28/2007,2007,Feb,722090,31839.10109,99999,1945,2020,12,0.1,722090-03875-2007.gz,15.7135737,16.76989691,17.60419847,17.63084833,2.323753977,2.129072165,1.336641221,3.068894602,71.42702051,72.64423077,78.08333333,60.96143617,34.8,1.0,0.0,0.3,0.1293560440369856
552,552,RIVER,5.0,B,Debris Burning,26.49373,-98.8915,TX,8/6/2003,8/6/2003,Aug,8/6/2003 10:45,8/6/2003 13:15,0 days 00:00:00.000000000,7/7/2003,2003,Jul,722506,72302.9375,12959,1992,2005,12,0.1,722506-12959-2003.gz,30.06204188,30.95347594,31.30769231,0.0,5.389267016,6.152406417000001,6.678106509,0.0,66.56749672,62.07506702,59.52380952,0.0,10.1,0.0,0.0,0.0,0.2956911557622441
553,553,,1.65,B,Equipment Use,34.3445,-85.462,GA,12/27/1994,12/27/1994,Dec,12/27/1994 14:38,12/27/1994 16:08,0 days 00:00:00.000000000,11/27/1994,1994,Nov,723200,27148.96016,99999,1990,2020,16,0.1,723200-93801-1994.gz,7.861764706000001,6.611627907000001,7.716875,0.0,2.009328969,2.40872093,3.429375,0.0,65.84779051,63.52034884,57.5375,0.0,0.0,0.0,0.0,0.0,0.1653543945869484
554,554,GRASS 2012-9,10.0,C,Lightning,33.845559,-102.599688,TX,7/21/2012,,Jul,,,,6/21/2012,2012,Jun,722675,57770.58965,23021,1946,2020,16,1.0,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3252656989289801
555,555,,1.0,B,Debris Burning,31.6769881,-89.8169897,MS,10/9/1993,10/9/1993,Oct,10/9/1993 10:45,10/9/1993 11:30,0 days 00:00:00.000000000,9/9/1993,1993,Sep,722348,51507.64299,53808,1973,2020,12,0.1,722348-99999-1993.gz,23.14019886,21.70714286,21.08023952,0.0,1.551420455,1.6105714290000002,1.389820359,0.0,63.30681818,57.74,58.68862275,0.0,0.0,0.0,0.0,0.0,0.2067862674301508
556,556,0412111 GRASS FIRE,1.0,B,Debris Burning,32.3038501,-95.7708786,TX,4/12/2011,,Apr,,,,3/13/2011,2011,Mar,999999,16416.05722,447,2010,2020,12,0.1,999999-94060-2011.gz,-1.0341166940000002,1.422209356,3.453174603,6.458148147999999,3.399166667,2.877777778,2.466666667,3.471388889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2615147865060598
557,557,,4.0,B,Arson,31.5,-92.35,LA,10/2/1992,10/2/1992,Oct,10/2/1992 10:00,10/2/1992 13:15,0 days 00:00:00.000000000,9/2/1992,1992,Sep,747550,45633.523,99999,1977,2020,12,0.1,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2302446144286118
558,558,FY2002-BROOKS-057,2.35,B,Debris Burning,30.6758,-83.6773,GA,1/27/2002,1/27/2002,Jan,1/27/2002 13:05,1/27/2002 13:05,0 days 00:00:00.000000000,12/28/2001,2001,Dec,994650,95242.44402,99999,1994,2008,12,0.1,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1519308079517038
559,559,,1.0,B,Miscellaneous,46.35642,-122.65975,WA,9/3/1992,,Sep,,,,8/4/1992,1992,Aug,727926,17726.4704,99999,1990,2020,9,0.1,727926-99999-1992.gz,20.52164706,19.44331797,19.70480769,15.74831731,2.480705882,2.338248848,2.088461538,2.369156627,56.25895317,52.91891892,52.81818182,65.68633539999999,0.0,0.0,0.0,0.0,0.5194880392685632
560,560,,2.0,B,Debris Burning,32.85221997,-94.60610999,TX,10/2/2003,,Oct,,,,9/2/2003,2003,Sep,722470,52758.08867,3901,1973,2020,12,0.1,722470-03901-2003.gz,23.29296782,22.21753086,21.30164835,20.32598152,2.196539379,2.114356436,2.1181318680000003,2.711560694,72.72045743,69.32105263,61.16763006,72.85335019,27.8,6.4,0.0,29.4,0.2502332376879115
561,561,,0.85,B,Debris Burning,32.0128,-83.6124,GA,1/11/1996,1/11/1996,Jan,1/11/1996 15:40,1/11/1996 16:17,0 days 00:00:00.000000000,12/12/1995,1995,Dec,722170,74640.14031,3813,1942,2005,12,0.1,722170-03813-1995.gz,7.261325967,4.835074627,0.0,0.0,2.994106814,2.146268657,0.0,0.0,70.88984881,70.19587629,0.0,0.0,1.6,0.8,0.0,0.0,0.1503456235280069
562,562,PG&E #30                 ,4.0,B,Equipment Use,37.03111111,-119.4288889,CA,8/2/1995,,Aug,,,,7/3/1995,1995,Jul,723890,38014.10132,93193,1973,2005,0,0.1,723890-93193-1995.gz,27.55263889,28.14527778,30.07559524,28.01930556,3.469722222,3.242777778,2.59702381,3.05875,45.9625,47.33333333,45.23214286,42.38055556,0.9,0.9,0.0,0.0,0.4900015250914131
563,563,,3.0,B,Missing/Undefined,30.626990000000003,-92.91934,LA,7/4/2009,,Jul,,,,6/4/2009,2009,Jun,722821,43800.62756,53988,2008,2020,12,0.1,722821-53988-2009.gz,26.52183673,28.20177778,28.31603774,26.69,0.8633673470000001,0.623555556,0.61745283,0.846555556,73.17717391,69.2575406,68.27536232,79.43699422,23.4,11.5,5.6,136.2,0.2361828801573724
564,564,CEDAR GAP,33.0,C,Arson,36.27722222,-82.135,TN,9/19/2005,9/24/2005,Sep,9/19/2005 21:14,9/24/2005 15:00,5 days 00:00:00.000000000,8/20/2005,2005,Aug,723350,32672.2808,13877,1946,2020,0,1.0,723350-13877-2005.gz,21.63078849,20.20833333,20.64361702,22.05833333,1.235043805,0.989322917,0.89893617,0.921666667,71.8972973,68.45479452,71.85549133,67.75652174,37.7,2.1,2.1,0.0,0.1343757004848391
565,565,,8.0,B,Smoking,32.62693511,-89.99720688,MS,7/2/1994,7/2/1994,Jul,7/2/1994 14:45,7/2/1994 16:50,0 days 00:00:00.000000000,6/2/1994,1994,Jun,722350,34766.41642,3940,1943,2004,12,0.1,722350-03940-1994.gz,25.12463158,25.4552017,25.78372093,0.0,2.144315789,2.285562633,2.37627907,0.0,81.77993528,81.21585903,80.25870647,0.0,393.4,182.6,69.0,0.0,0.2077516817712836
566,566,LIVINGSTON - 226,10.0,C,Debris Burning,31.18938333,-95.61306667,TX,4/9/2011,4/9/2011,Apr,4/9/2011 15:27,4/9/2011 16:36,0 days 00:00:00.000000000,3/10/2011,2011,Mar,724462,23804.58776,3073,2006,2020,12,1.0,724462-03073-2011.gz,18.61419897,18.94707521,20.59081836,0.0,3.267211583,3.291457753,3.865868263,0.0,63.13804714,63.68699187,59.01234568,0.0,0.0,0.0,0.0,0.0,0.260857665858909
567,567,,2.0,B,Equipment Use,29.246440000000003,-99.74059,TX,2/28/2008,,Feb,,,,1/29/2008,2008,Jan,722202,3388.935486,99999,1945,2020,12,0.1,722202-12985-2008.gz,15.06016106,15.47019868,17.58083832,16.73013566,3.358266225,3.251561022,3.039321357,4.148546512,50.50898819,53.05830039999999,47.26156942,55.18259557,0.0,0.0,0.0,0.0,0.301353067327663
568,568,,64.3,C,Missing/Undefined,30.60932,-93.44058,LA,2/12/2009,,Feb,2/12/2009 13:30,,,1/13/2009,2009,Jan,722334,26853.78967,3976,2008,2018,12,1.0,722334-03976-2009.gz,9.614100186,10.71933086,14.414,13.65928369,2.39174397,2.598234201,3.3804,2.9681903860000003,67.30587644,67.283,69.34075724,66.89845361,0.0,0.0,0.0,0.0,0.241034873675823
569,569,,2.0,B,Debris Burning,34.25915,-79.03584000000001,SC,6/9/2008,,Jun,,,,5/10/2008,2008,May,720274,29377.74535,99999,2006,2020,16,0.1,720274-93799-2008.gz,21.94531974,23.71799629,26.71881188,25.0148768,2.123308619,1.998144712,2.002376238,1.7671315669999998,63.70529328,67.75314618,66.60323887,70.63452266,0.0,0.0,0.0,0.0,0.1082090154485475
570,570,,7.0,B,Debris Burning,34.5833,-83.1333,SC,2/6/2000,,Feb,,,,1/7/2000,2000,Jan,725258,14973.64945,382,1998,2005,16,0.1,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1443064019666773
571,571,,1.5,B,Miscellaneous,48.50056,-117.27019,WA,9/25/1999,,Sep,,,,8/26/1999,1999,Aug,727873,45377.55407,99999,1973,2005,15,0.1,727873-99999-1999.gz,16.99099099,17.56363636,17.2962963,8.640350877000001,0.62972973,0.509090909,0.422222222,0.504385965,54.11711712,50.49090909,48.22222222,62.25438596,3.3,0.0,0.0,5.7,0.4640205065931244
572,572,,1.1,B,Debris Burning,33.65,-79.8,SC,11/11/2001,,Nov,,,,10/12/2001,2001,Oct,723107,38591.32284,371,1979,2005,16,0.1,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1153377332190594
573,573,,0.8,B,Debris Burning,36.40417001,-79.03412001,NC,3/11/2006,,Mar,,,,2/9/2006,2006,Feb,722193,13968.20914,3722,1973,2020,0,0.1,722193-03722-2006.gz,8.526340326,10.56505576,10.3685259,12.89817842,2.661072261,3.177881041,2.9966135460000003,2.69565014,48.41140143,42.6076779,46.372,49.73286052,0.0,0.0,0.0,0.0,0.1068807085681611
574,574,,1.2,B,Children,32.51746278,-83.65395442,GA,12/4/2007,,Dec,,,,11/4/2007,2007,Nov,722175,13777.97463,99999,2006,2020,12,0.1,722175-13860-2007.gz,12.80410095,13.83161512,13.57453704,12.38535593,2.36382755,2.543986254,2.868981481,2.101423729,69.82932692,73.26766595,69.57075472,77.9375,22.7,21.7,14.4,238.4,0.150354615485508
575,575,,6.0,B,Missing/Undefined,33.525,-79.325,SC,2/27/1995,2/28/1995,Feb,,2/28/1995 10:14,1 days 00:00:00.000000000,1/28/1995,1995,Jan,747910,40382.66612,99999,1941,2020,16,0.1,747910-13717-1995.gz,7.421126761,8.897206704,9.335714286,13.14166667,3.713661972,3.437709497,3.54047619,2.979166667,67.76619718,69.14804469,62.44642857,78.33333333,0.0,0.0,0.0,0.0,0.1112382540459431
576,576,,60.0,C,Debris Burning,32.08419,-85.112963,AL,3/27/2004,3/27/2004,Mar,3/27/2004 15:58,3/27/2004 17:38,0 days 00:00:00.000000000,2/26/2004,2004,Feb,722255,50519.08873,93842,1939,2020,12,1.0,722255-93842-2004.gz,14.81492921,16.39919137,15.81162791,0.0,3.343629344,2.976280323,3.331976744,0.0,55.19638243,46.1671159,42.61046512,0.0,17.8,3.3,0.0,0.0,0.1637611542616426
577,577,DOUGHERTY RD / BOLLINGER,1.0,B,Missing/Undefined,37.749576,-121.91901,CA,6/25/2012,,Jun,6/25/2012 15:52,,,5/26/2012,2012,May,724935,19718.09899,99999,2000,2020,0,0.1,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5151134797419195
578,578,900 CR 147,1.0,B,Debris Burning,31.72820457,-99.12827299,TX,10/25/2009,,Oct,,,,9/25/2009,2009,Sep,722666,18670.80144,93943,1948,2020,12,0.1,722666-93943-2009.gz,18.47842227,16.20930233,15.87975952,13.78648019,3.289364706,3.276253548,4.301212121,2.741678322,73.01304348,75.4326484,70.84175824,70.17670886,0.0,0.0,0.0,0.0,0.293597506161531
579,579,,30.0,C,Debris Burning,34.161987,-87.31201,AL,1/22/2003,1/22/2003,Jan,1/22/2003 12:00,1/22/2003 13:07,0 days 00:00:00.000000000,12/23/2002,2002,Dec,722031,43488.78462,63839,1943,2020,16,1.0,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1822071844245809
580,580,GILBERT WOODS,145.0,D,Lightning,29.99778,-94.36723002,TX,7/1/2005,,Jul,,,,6/1/2005,2005,Jun,994260,47541.15643,99999,1943,2020,12,3.0,File Not Found,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2501412063666264
